page,timestamp,user,type
Template:Ability card v2/Card,2026-01-23T04:34:10Z,Gammaton32,edit
User:Gammaton32/Sandbox,2026-01-23T04:34:03Z,Gammaton32,edit
The Sapphire Flame,2026-01-23T04:33:14Z,Gammaton32,edit
Seven,2026-01-23T04:32:11Z,Gammaton32,edit
Hidden King,2026-01-23T03:51:00Z,Gammaton32,edit
The Amber Hand,2026-01-23T03:50:31Z,Gammaton32,edit
Archmother,2026-01-23T03:50:07Z,Gammaton32,edit
Data:Lang tr.json,2026-01-23T03:44:25Z,Deadbot,edit
Data:Lang ru.json,2026-01-23T03:44:24Z,Deadbot,edit
Data:Lang es.json,2026-01-23T03:44:22Z,Deadbot,edit
Data:Lang en.json,2026-01-23T03:44:22Z,Deadbot,edit
Data:ItemData.json,2026-01-23T03:44:21Z,Deadbot,edit
File:Silver.png,2026-01-23T03:18:50Z,Nimrod333,log
Silver,2026-01-23T03:17:36Z,Nimrod333,edit
File:Silver.png,2026-01-23T03:15:31Z,Nimrod333,log
Heroes,2026-01-23T03:12:54Z,Gammaton32,edit
Graves,2026-01-23T03:02:31Z,Nimrod333,edit
File:Graves shadow.png,2026-01-23T03:01:51Z,Nimrod333,log
File:Venator's shadow at the hideout.png,2026-01-23T03:00:41Z,Nimrod333,log
File:Rem's shadow at the hideout (22.01).png,2026-01-23T03:00:02Z,Nimrod333,log
File:Apollo.png,2026-01-23T02:59:25Z,Nimrod333,log
File:Celeste.png,2026-01-23T02:58:32Z,Nimrod333,log
File:Venator vertical.png,2026-01-23T02:58:00Z,Gammaton32,log
File:Venator name.png,2026-01-23T02:57:22Z,Gammaton32,log
File:Apollo name.png,2026-01-23T02:55:11Z,Gammaton32,log
Celeste,2026-01-23T02:55:09Z,Nimrod333,edit
File:Rem name.png,2026-01-23T02:54:41Z,Gammaton32,log
File:Celeste.png,2026-01-23T02:53:36Z,Nimrod333,log
File:Silver name.png,2026-01-23T02:53:21Z,Gammaton32,log
File:Celeste name.png,2026-01-23T02:53:07Z,Gammaton32,log
File:Graves name.png,2026-01-23T02:52:44Z,Gammaton32,log
Venator,2026-01-23T02:51:55Z,Nimrod333,edit
File:Venator's shadow at the hideout.png,2026-01-23T02:51:03Z,Nimrod333,log
Template:TechCard,2026-01-23T02:49:03Z,Compsoter,edit
Template:TechCard,2026-01-23T02:47:37Z,Compsoter,edit
Apollo,2026-01-23T02:46:37Z,Nimrod333,edit
Template:TechCard,2026-01-23T02:46:18Z,Compsoter,edit
File:Apollo.png,2026-01-23T02:44:21Z,Nimrod333,log
Template:TechCard,2026-01-23T02:37:28Z,Compsoter,edit
Template:Deadlock Wiki/Settings,2026-01-23T02:30:03Z,Gammaton32,edit
Template:Deadlock Wiki/Settings,2026-01-23T02:29:30Z,Gammaton32,edit
Template:Deadlock Wiki/Settings,2026-01-23T02:28:48Z,Gammaton32,edit
Sapphire Flame,2026-01-23T02:28:01Z,Gammaton32,log
Amber Hand/ru,2026-01-23T02:27:43Z,Gammaton32,log
Amber Hand,2026-01-23T02:27:42Z,Gammaton32,log
Rem,2026-01-23T02:22:58Z,Nimrod333,edit
File:Silver vertical.png,2026-01-23T02:19:28Z,Gammaton32,log
File:Rem vertical.png,2026-01-23T02:19:03Z,Gammaton32,log
File:Graves vertical.png,2026-01-23T02:17:57Z,Gammaton32,log
File:Celeste vertical.png,2026-01-23T02:14:18Z,Gammaton32,log
File:Apollo vertical.png,2026-01-23T02:13:28Z,Gammaton32,log
Rem,2026-01-23T02:12:58Z,Nimrod333,edit
Apollo,2026-01-23T02:12:02Z,Gammaton32,edit
Silver,2026-01-23T02:11:52Z,Gammaton32,edit
Celeste,2026-01-23T02:11:22Z,Gammaton32,edit
Graves,2026-01-23T02:11:09Z,Gammaton32,edit
Rem,2026-01-23T02:10:59Z,Gammaton32,edit
Rem,2026-01-23T02:10:42Z,Nimrod333,edit
File:Rem's shadow at the hideout (22.01).png,2026-01-23T02:09:58Z,Nimrod333,log
Module:HeroData,2026-01-23T02:09:19Z,Gammaton32,edit
File:Venator card.png,2026-01-23T02:07:34Z,Gammaton32,edit
File:Priest vertical.png,2026-01-23T02:07:24Z,Gammaton32,log
Venator,2026-01-23T02:06:32Z,Gammaton32,edit
File:Venator card.png,2026-01-23T02:06:05Z,Gammaton32,log
Venator,2026-01-23T02:05:01Z,Gammaton32,edit
"Update:January 22, 2026",2026-01-23T01:54:35Z,Gammaton32,new
Venator,2026-01-23T01:52:46Z,LVL,edit
Data:Lang tr.json,2026-01-23T01:47:44Z,Deadbot,edit
Data:Lang ru.json,2026-01-23T01:47:43Z,Deadbot,edit
Data:Lang es.json,2026-01-23T01:47:40Z,Deadbot,edit
Data:Lang en.json,2026-01-23T01:47:40Z,Deadbot,edit
Data:NpcData.json,2026-01-23T01:44:04Z,Deadbot,edit
Data:Lang zh-hans.json,2026-01-23T01:44:04Z,Deadbot,edit
Data:Lang tr.json,2026-01-23T01:44:03Z,Deadbot,edit
Data:Lang ru.json,2026-01-23T01:44:02Z,Deadbot,edit
Data:Lang ko.json,2026-01-23T01:44:01Z,Deadbot,edit
Data:Lang es.json,2026-01-23T01:44:00Z,Deadbot,edit
Data:Lang en.json,2026-01-23T01:43:59Z,Deadbot,edit
Data:ItemData.json,2026-01-23T01:43:58Z,Deadbot,edit
Data:HeroData.json,2026-01-23T01:43:57Z,Deadbot,edit
Data:GenericData.json,2026-01-23T01:43:57Z,Deadbot,edit
Data:AbilityData.json,2026-01-23T01:43:56Z,Deadbot,edit
Data:AbilityCards.json,2026-01-23T01:43:56Z,Deadbot,edit
"Update:January 20, 2026",2026-01-23T01:17:17Z,Gammaton32,edit
Apollo,2026-01-23T00:38:00Z,Gammaton32,edit
Raven,2026-01-23T00:37:43Z,204.191.189.171,edit
Graves,2026-01-23T00:37:32Z,Gammaton32,edit
Silver,2026-01-23T00:36:38Z,Gammaton32,edit
File:Silver card.png,2026-01-23T00:35:50Z,Gammaton32,new
File:Graves card.png,2026-01-23T00:35:35Z,Gammaton32,new
File:Apollo card.png,2026-01-23T00:35:19Z,Gammaton32,edit
File:Apollo card.png,2026-01-23T00:34:55Z,Gammaton32,new
File:Apollo vertical.png,2026-01-23T00:34:27Z,Gammaton32,log
File:Silver vertical.png,2026-01-23T00:34:10Z,Gammaton32,log
File:Graves vertical.png,2026-01-23T00:33:51Z,Gammaton32,log
File:Rem card.png,2026-01-23T00:32:08Z,Gammaton32,new
File:Familiar vertical.png,2026-01-23T00:31:14Z,Gammaton32,log
Rem,2026-01-23T00:30:22Z,Gammaton32,edit
Celeste,2026-01-23T00:29:46Z,Gammaton32,edit
Celeste,2026-01-23T00:27:52Z,Gammaton32,edit
File:Celeste card.png,2026-01-23T00:27:48Z,Gammaton32,edit
File:Unicorn vertical.png,2026-01-23T00:27:03Z,Gammaton32,log
File:Unicorn card.png,2026-01-23T00:26:37Z,Gammaton32,log
Celeste,2026-01-23T00:25:55Z,Gammaton32,edit
Celeste,2026-01-23T00:25:15Z,Gammaton32,edit
File:Unicorn card.png,2026-01-23T00:25:07Z,Gammaton32,new
File:Priest card.png,2026-01-23T00:24:31Z,Gammaton32,edit
File:Priest vertical.png,2026-01-23T00:23:09Z,Gammaton32,log
Celeste/Quotes,2026-01-23T00:06:18Z,Redismyfavoritecolor,edit
File:Unicorn vertical.png,2026-01-23T00:03:14Z,Gammaton32,log
Celeste,2026-01-23T00:02:54Z,Gammaton32,edit
Rem,2026-01-22T23:44:26Z,Gammaton32,edit
File:Familiar vertical.png,2026-01-22T23:42:33Z,Gammaton32,log
MediaWiki:Sitenotice,2026-01-22T23:15:48Z,Gammaton32,edit
Celeste,2026-01-22T23:09:50Z,Gammaton32,log
Pepper/Quotes,2026-01-22T23:09:50Z,Gammaton32,log
Pepper,2026-01-22T23:09:50Z,Gammaton32,log
Data:AbilityCards.json,2026-01-22T19:13:36Z,Nimrod333,edit
Haze,2026-01-22T19:13:16Z,LVL,edit
Haze,2026-01-22T17:12:50Z,Gammaton32,edit
User:YPM huangtao,2026-01-22T15:17:09Z,YPM huangtao,log
File:Movement Nav.png,2026-01-22T03:13:48Z,Gammaton32,log
Template:Deadlock Wiki/Navigation,2026-01-22T03:10:30Z,Gammaton32,edit
File:Movement Nav.png,2026-01-22T03:10:07Z,Gammaton32,log
File:Walking.mp4,2026-01-22T01:07:58Z,Monster Domosed,log
Universal Tech,2026-01-22T01:00:09Z,Monster Domosed,edit
Template:Nav Tile,2026-01-22T00:40:05Z,Gammaton32,edit
Template:Deadlock Wiki/Navigation,2026-01-22T00:33:06Z,Gammaton32,edit
Template:Deadlock Wiki/Navigation,2026-01-22T00:30:29Z,Gammaton32,edit
Template:Deadlock Wiki/Navigation,2026-01-22T00:25:33Z,Gammaton32,edit
Template:Deadlock Wiki/Navigation,2026-01-22T00:23:41Z,Gammaton32,edit
File:Mantling.mp4,2026-01-22T00:09:54Z,Monster Domosed,edit
File:Mantling.mp4,2026-01-22T00:09:41Z,Monster Domosed,log
Mantling,2026-01-22T00:08:51Z,Monster Domosed,new
Jumping,2026-01-21T23:50:49Z,Monster Domosed,new
File:Ddair.png,2026-01-21T23:49:29Z,Monster Domosed,edit
File:Ddgrounded.png,2026-01-21T23:49:25Z,Monster Domosed,edit
File:Dashing.mp4,2026-01-21T23:49:15Z,Monster Domosed,edit
File:Strafedash.mp4,2026-01-21T23:48:55Z,Monster Domosed,edit
MediaWiki:Common.css,2026-01-21T23:48:48Z,DuskFyre,edit
File:Jumping.mp4,2026-01-21T23:48:40Z,Monster Domosed,edit
File:Jumping.mp4,2026-01-21T23:48:21Z,Monster Domosed,log
Walking/Sprinting,2026-01-21T23:44:30Z,Monster Domosed,edit
Walking,2026-01-21T23:44:05Z,Monster Domosed,edit
Sprinting,2026-01-21T23:42:16Z,Monster Domosed,log
Universal Tech,2026-01-21T23:41:44Z,Monster Domosed,edit
Template:Update history,2026-01-21T23:40:08Z,LVL,edit
Dashing/Strafe Dashing,2026-01-21T23:34:51Z,Monster Domosed,edit
Dashing,2026-01-21T23:34:35Z,Monster Domosed,edit
Shrine,2026-01-21T23:28:58Z,DuskBOT,edit
Patron,2026-01-21T23:28:55Z,DuskBOT,edit
Dashing/Strafe Dashing,2026-01-21T23:27:31Z,Monster Domosed,new
File:Strafedash.mp4,2026-01-21T23:26:15Z,Monster Domosed,log
Denizen,2026-01-21T23:25:58Z,DuskBOT,edit
Graves,2026-01-21T23:21:16Z,DuskBOT,edit
Apollo,2026-01-21T23:21:14Z,DuskBOT,edit
Silver,2026-01-21T23:21:12Z,DuskBOT,edit
Rem,2026-01-21T23:21:09Z,DuskBOT,edit
Billy/ru,2026-01-21T23:21:06Z,DuskBOT,edit
Paige/zh-hans,2026-01-21T23:21:03Z,DuskBOT,edit
Transcendent Cooldown,2026-01-21T23:21:00Z,DuskBOT,edit
Bullet Armor/ru,2026-01-21T23:20:57Z,DuskBOT,edit
Template:Item Navbox,2026-01-21T23:20:56Z,Gammaton32,edit
Ammo Scavenger/ru,2026-01-21T23:20:54Z,DuskBOT,edit
Spirit Lifesteal (item)/ru,2026-01-21T23:20:51Z,DuskBOT,edit
Bullet Lifesteal (item)/ru,2026-01-21T23:20:48Z,DuskBOT,edit
Mystic Reverb/ru,2026-01-21T23:20:45Z,DuskBOT,edit
Mercurial Magnum/ru,2026-01-21T23:20:42Z,DuskBOT,edit
Magic Carpet/ru,2026-01-21T23:20:39Z,DuskBOT,edit
Lightning Scroll/ru,2026-01-21T23:20:36Z,DuskBOT,edit
Focus Lens/ru,2026-01-21T23:20:33Z,DuskBOT,edit
Ethereal Shift/ru,2026-01-21T23:20:30Z,DuskBOT,edit
Escalating Exposure/ru,2026-01-21T23:20:27Z,DuskBOT,edit
Echo Shard/ru,2026-01-21T23:20:24Z,DuskBOT,edit
Curse/ru,2026-01-21T23:20:21Z,DuskBOT,edit
Boundless Spirit/ru,2026-01-21T23:20:17Z,DuskBOT,edit
Arctic Blast/ru,2026-01-21T23:20:11Z,DuskBOT,edit
Torment Pulse/ru,2026-01-21T23:20:08Z,DuskBOT,edit
Tankbuster/ru,2026-01-21T23:20:05Z,DuskBOT,edit
Template:Item Navbox,2026-01-21T23:20:03Z,Gammaton32,edit
Surge of Power/ru,2026-01-21T23:20:02Z,DuskBOT,edit
Superior Duration/ru,2026-01-21T23:19:59Z,DuskBOT,edit
Superior Cooldown/ru,2026-01-21T23:19:56Z,DuskBOT,edit
Spirit Snatch/ru,2026-01-21T23:19:53Z,DuskBOT,edit
Silence Wave/ru,2026-01-21T23:19:50Z,DuskBOT,edit
Rapid Recharge/ru,2026-01-21T23:19:47Z,DuskBOT,edit
Radiant Regeneration/ru,2026-01-21T23:19:44Z,DuskBOT,edit
Knockdown/ru,2026-01-21T23:19:41Z,DuskBOT,edit
Greater Expansion/ru,2026-01-21T23:19:38Z,DuskBOT,edit
Disarming Hex/ru,2026-01-21T23:19:35Z,DuskBOT,edit
Decay/ru,2026-01-21T23:19:32Z,DuskBOT,edit
Suppressor/ru,2026-01-21T23:19:29Z,DuskBOT,edit
Spirit Sap/ru,2026-01-21T23:19:26Z,DuskBOT,edit
Slowing Hex/ru,2026-01-21T23:19:23Z,DuskBOT,edit
Quicksilver Reload/ru,2026-01-21T23:19:20Z,DuskBOT,edit
Mystic Vulnerability/ru,2026-01-21T23:19:17Z,DuskBOT,edit
Mystic Slow/ru,2026-01-21T23:19:14Z,DuskBOT,edit
Improved Spirit/ru,2026-01-21T23:19:11Z,DuskBOT,edit
Duration Extender/ru,2026-01-21T23:19:08Z,DuskBOT,edit
Compress Cooldown/ru,2026-01-21T23:19:05Z,DuskBOT,edit
Cold Front/ru,2026-01-21T23:19:00Z,DuskBOT,edit
Bullet Resist Shredder/ru,2026-01-21T23:18:57Z,DuskBOT,edit
Arcane Surge/ru,2026-01-21T23:18:54Z,DuskBOT,edit
Spirit Strike/ru,2026-01-21T23:18:51Z,DuskBOT,edit
Rusted Barrel/ru,2026-01-21T23:18:48Z,DuskBOT,edit
Mystic Regeneration/ru,2026-01-21T23:18:45Z,DuskBOT,edit
Mystic Expansion/ru,2026-01-21T23:18:42Z,DuskBOT,edit
Mystic Burst/ru,2026-01-21T23:18:39Z,DuskBOT,edit
Extra Spirit/ru,2026-01-21T23:18:36Z,DuskBOT,edit
Template:TechCard,2026-01-21T23:18:35Z,Monster Domosed,edit
Extra Charge/ru,2026-01-21T23:18:33Z,DuskBOT,edit
Witchmail/ru,2026-01-21T23:18:30Z,DuskBOT,edit
Vampiric Burst/ru,2026-01-21T23:18:27Z,DuskBOT,edit
Unstoppable/ru,2026-01-21T23:18:24Z,DuskBOT,edit
Snowball,2026-01-21T23:18:21Z,Gammaton32,edit
Spellbreaker/ru,2026-01-21T23:18:21Z,DuskBOT,edit
Siphon Bullets/ru,2026-01-21T23:18:18Z,DuskBOT,edit
Plated Armor/ru,2026-01-21T23:18:15Z,DuskBOT,edit
Phantom Strike/ru,2026-01-21T23:18:12Z,DuskBOT,edit
Juggernaut/ru,2026-01-21T23:18:09Z,DuskBOT,edit
Inhibitor/ru,2026-01-21T23:18:06Z,DuskBOT,edit
Infuser/ru,2026-01-21T23:18:03Z,DuskBOT,edit
Healing Tempo/ru,2026-01-21T23:18:00Z,DuskBOT,edit
Diviner's Kevlar/ru,2026-01-21T23:17:57Z,DuskBOT,edit
Divine Barrier/ru,2026-01-21T23:17:54Z,DuskBOT,edit
Colossus/ru,2026-01-21T23:17:51Z,DuskBOT,edit
Cheat Death/ru,2026-01-21T23:17:48Z,DuskBOT,edit
Warp Stone/ru,2026-01-21T23:17:44Z,DuskBOT,edit
Veil Walker/ru,2026-01-21T23:17:41Z,DuskBOT,edit
Trophy Collector/ru,2026-01-21T23:17:38Z,DuskBOT,edit
Stamina Mastery/ru,2026-01-21T23:17:35Z,DuskBOT,edit
Spirit Resilience/ru,2026-01-21T23:17:32Z,DuskBOT,edit
Rescue Beam/ru,2026-01-21T23:17:28Z,DuskBOT,edit
Metal Skin/ru,2026-01-21T23:17:26Z,DuskBOT,edit
Majestic Leap/ru,2026-01-21T23:17:23Z,DuskBOT,edit
Lifestrike/ru,2026-01-21T23:17:20Z,DuskBOT,edit
Healing Nova/ru,2026-01-21T23:17:17Z,DuskBOT,edit
Fury Trance/ru,2026-01-21T23:17:14Z,DuskBOT,edit
Fortitude/ru,2026-01-21T23:17:11Z,DuskBOT,edit
Debuff Remover/ru,2026-01-21T23:17:08Z,DuskBOT,edit
Counterspell/ru,2026-01-21T23:17:05Z,DuskBOT,edit
Bullet Resilience/ru,2026-01-21T23:17:02Z,DuskBOT,edit
Weapon Shielding/ru,2026-01-21T23:16:59Z,DuskBOT,edit
Spirit Shielding/ru,2026-01-21T23:16:56Z,DuskBOT,edit
Return Fire/ru,2026-01-21T23:16:52Z,DuskBOT,edit
Restorative Locket/ru,2026-01-21T23:16:50Z,DuskBOT,edit
Reactive Barrier/ru,2026-01-21T23:16:47Z,DuskBOT,edit
Healing Booster/ru,2026-01-21T23:16:44Z,DuskBOT,edit
Healbane/ru,2026-01-21T23:16:41Z,DuskBOT,edit
Guardian Ward/ru,2026-01-21T23:16:38Z,DuskBOT,edit
Enduring Speed/ru,2026-01-21T23:16:35Z,DuskBOT,edit
Enchanter's Emblem/ru,2026-01-21T23:16:32Z,DuskBOT,edit
Debuff Reducer/ru,2026-01-21T23:16:27Z,DuskBOT,edit
Battle Vest/ru,2026-01-21T23:16:24Z,DuskBOT,edit
Sprint Boots/ru,2026-01-21T23:16:22Z,DuskBOT,edit
Rebuttal/ru,2026-01-21T23:16:19Z,DuskBOT,edit
Melee Lifesteal/ru,2026-01-21T23:16:16Z,DuskBOT,edit
Healing Rite/ru,2026-01-21T23:16:12Z,DuskBOT,edit
Extra Stamina/ru,2026-01-21T23:16:10Z,DuskBOT,edit
Extra Regen/ru,2026-01-21T23:16:06Z,DuskBOT,edit
Extra Health/ru,2026-01-21T23:16:04Z,DuskBOT,edit
User:Monster Domosed/Sandbox,2026-01-21T23:16:04Z,Monster Domosed,edit
Spiritual Overflow/ru,2026-01-21T23:16:00Z,DuskBOT,edit
Spellslinger/ru,2026-01-21T23:15:58Z,DuskBOT,edit
Silencer/ru,2026-01-21T23:15:55Z,DuskBOT,edit
Shadow Weave/ru,2026-01-21T23:15:52Z,DuskBOT,edit
Ricochet/ru,2026-01-21T23:15:49Z,DuskBOT,edit
Lucky Shot/ru,2026-01-21T23:15:46Z,DuskBOT,edit
Glass Cannon/ru,2026-01-21T23:15:43Z,DuskBOT,edit
Frenzy/ru,2026-01-21T23:15:40Z,DuskBOT,edit
Crushing Fists/ru,2026-01-21T23:15:37Z,DuskBOT,edit
Crippling Headshot/ru,2026-01-21T23:15:34Z,DuskBOT,edit
Capacitor/ru,2026-01-21T23:15:31Z,DuskBOT,edit
Armor Piercing Rounds/ru,2026-01-21T23:15:28Z,DuskBOT,edit
Weighted Shots/ru,2026-01-21T23:15:24Z,DuskBOT,edit
Toxic Bullets/ru,2026-01-21T23:15:22Z,DuskBOT,edit
Tesla Bullets/ru,2026-01-21T23:15:19Z,DuskBOT,edit
Spirit Rend/ru,2026-01-21T23:15:16Z,DuskBOT,edit
Sharpshooter/ru,2026-01-21T23:15:12Z,DuskBOT,edit
Point Blank/ru,2026-01-21T23:15:10Z,DuskBOT,edit
Hunter's Aura/ru,2026-01-21T23:15:06Z,DuskBOT,edit
Hollow Point/ru,2026-01-21T23:15:04Z,DuskBOT,edit
Heroic Aura/ru,2026-01-21T23:15:01Z,DuskBOT,edit
Headhunter/ru,2026-01-21T23:14:58Z,DuskBOT,edit
Express Shot/ru,2026-01-21T23:14:55Z,DuskBOT,edit
Vortex Web/ru,2026-01-21T23:14:51Z,DuskBOT,edit
Spirit Burn/ru,2026-01-21T23:14:48Z,DuskBOT,edit
Scourge/ru,2026-01-21T23:14:45Z,DuskBOT,edit
Refresher/ru,2026-01-21T23:14:42Z,DuskBOT,edit
Escalating Resilience/ru,2026-01-21T23:14:39Z,DuskBOT,edit
Cultist Sacrifice/ru,2026-01-21T23:14:36Z,DuskBOT,edit
Burst Fire/ru,2026-01-21T23:14:33Z,DuskBOT,edit
Blood Tribute/ru,2026-01-21T23:14:30Z,DuskBOT,edit
Template:TechCard,2026-01-21T23:14:29Z,Monster Domosed,edit
Berserker/ru,2026-01-21T23:14:27Z,DuskBOT,edit
Alchemical Fire/ru,2026-01-21T23:14:24Z,DuskBOT,edit
Weakening Headshot/ru,2026-01-21T23:14:20Z,DuskBOT,edit
Titanic Magazine/ru,2026-01-21T23:14:13Z,DuskBOT,edit
Swift Striker/ru,2026-01-21T23:14:09Z,DuskBOT,edit
Split Shot/ru,2026-01-21T23:14:07Z,DuskBOT,edit
Spirit Shredder Bullets/ru,2026-01-21T23:14:04Z,DuskBOT,edit
Slowing Bullets/ru,2026-01-21T23:14:00Z,DuskBOT,edit
Opening Rounds/ru,2026-01-21T23:13:58Z,DuskBOT,edit
Mystic Shot/ru,2026-01-21T23:13:55Z,DuskBOT,edit
Melee Charge/ru,2026-01-21T23:13:51Z,DuskBOT,edit
Long Range/ru,2026-01-21T23:13:49Z,DuskBOT,edit
Kinetic Dash/ru,2026-01-21T23:13:46Z,DuskBOT,edit
Abrams,2026-01-21T23:13:44Z,Gammaton32,edit
Intensifying Magazine/ru,2026-01-21T23:13:42Z,DuskBOT,edit
Fleetfoot/ru,2026-01-21T23:13:39Z,DuskBOT,edit
Backstabber/ru,2026-01-21T23:13:36Z,DuskBOT,edit
Active Reload/ru,2026-01-21T23:13:34Z,DuskBOT,edit
Restorative Shot/ru,2026-01-21T23:13:30Z,DuskBOT,edit
Rapid Rounds/ru,2026-01-21T23:13:27Z,DuskBOT,edit
Monster Rounds/ru,2026-01-21T23:13:24Z,DuskBOT,edit
High-Velocity Rounds/ru,2026-01-21T23:13:21Z,DuskBOT,edit
Vortex Web/zh-hans,2026-01-21T23:13:17Z,DuskBOT,edit
Spirit Burn/zh-hans,2026-01-21T23:13:14Z,DuskBOT,edit
Scourge/zh-hans,2026-01-21T23:13:10Z,DuskBOT,edit
Mercurial Magnum/zh-hans,2026-01-21T23:13:07Z,DuskBOT,edit
Lightning Scroll/zh-hans,2026-01-21T23:13:04Z,DuskBOT,edit
Ethereal Shift/zh-hans,2026-01-21T23:13:01Z,DuskBOT,edit
Escalating Exposure/zh-hans,2026-01-21T23:12:57Z,DuskBOT,edit
Echo Shard/zh-hans,2026-01-21T23:12:55Z,DuskBOT,edit
Curse/zh-hans,2026-01-21T23:12:52Z,DuskBOT,edit
Data:Dictionary,2026-01-21T23:12:50Z,Gammaton32,edit
Boundless Spirit/zh-hans,2026-01-21T23:12:49Z,DuskBOT,edit
Arctic Blast/zh-hans,2026-01-21T23:12:46Z,DuskBOT,edit
Spirit Snatch/zh-hans,2026-01-21T23:12:43Z,DuskBOT,edit
Rapid Recharge/zh-hans,2026-01-21T23:12:39Z,DuskBOT,edit
Silence Wave/zh-hans,2026-01-21T23:12:37Z,DuskBOT,edit
Superior Cooldown/zh-hans,2026-01-21T23:12:34Z,DuskBOT,edit
Superior Duration/zh-hans,2026-01-21T23:12:30Z,DuskBOT,edit
Tankbuster/zh-hans,2026-01-21T23:12:13Z,DuskBOT,edit
Template:Tooltip,2026-01-21T23:12:13Z,LVL,edit
Torment Pulse/zh-hans,2026-01-21T23:12:11Z,DuskBOT,edit
Radiant Regeneration/zh-hans,2026-01-21T23:12:07Z,DuskBOT,edit
Knockdown/zh-hans,2026-01-21T23:12:04Z,DuskBOT,edit
Greater Expansion/zh-hans,2026-01-21T23:12:00Z,DuskBOT,edit
Disarming Hex/zh-hans,2026-01-21T23:11:56Z,DuskBOT,edit
Decay/zh-hans,2026-01-21T23:11:51Z,DuskBOT,edit
Suppressor/zh-hans,2026-01-21T23:11:49Z,DuskBOT,edit
Spirit Sap/zh-hans,2026-01-21T23:11:46Z,DuskBOT,edit
Slowing Hex/zh-hans,2026-01-21T23:11:42Z,DuskBOT,edit
Improved Spirit/zh-hans,2026-01-21T23:11:38Z,DuskBOT,edit
Mystic Slow/zh-hans,2026-01-21T23:11:35Z,DuskBOT,edit
Mystic Vulnerability/zh-hans,2026-01-21T23:11:32Z,DuskBOT,edit
Quicksilver Reload/zh-hans,2026-01-21T23:11:27Z,DuskBOT,edit
Duration Extender/zh-hans,2026-01-21T23:11:24Z,DuskBOT,edit
Compress Cooldown/zh-hans,2026-01-21T23:11:21Z,DuskBOT,edit
Cold Front/zh-hans,2026-01-21T23:11:18Z,DuskBOT,edit
Arcane Surge/zh-hans,2026-01-21T23:11:14Z,DuskBOT,edit
Spirit Strike/zh-hans,2026-01-21T23:11:12Z,DuskBOT,edit
Rusted Barrel/zh-hans,2026-01-21T23:11:09Z,DuskBOT,edit
Witchmail/zh-hans,2026-01-21T23:11:04Z,DuskBOT,edit
Vampiric Burst/zh-hans,2026-01-21T23:11:00Z,DuskBOT,edit
Unstoppable/zh-hans,2026-01-21T23:10:56Z,DuskBOT,edit
Siphon Bullets/zh-hans,2026-01-21T23:10:54Z,DuskBOT,edit
Phantom Strike/zh-hans,2026-01-21T23:10:50Z,DuskBOT,edit
Leech/zh-hans,2026-01-21T23:10:48Z,DuskBOT,edit
Colossus/zh-hans,2026-01-21T23:10:44Z,DuskBOT,edit
Divine Barrier/zh-hans,2026-01-21T23:10:42Z,DuskBOT,edit
Diviner's Kevlar/zh-hans,2026-01-21T23:10:39Z,DuskBOT,edit
Healing Tempo/zh-hans,2026-01-21T23:10:36Z,DuskBOT,edit
Infuser/zh-hans,2026-01-21T23:10:32Z,DuskBOT,edit
Inhibitor/zh-hans,2026-01-21T23:10:30Z,DuskBOT,edit
Template:Update history,2026-01-21T23:10:28Z,Gammaton32,edit
Juggernaut/zh-hans,2026-01-21T23:10:27Z,DuskBOT,edit
Cheat Death/zh-hans,2026-01-21T23:10:24Z,DuskBOT,edit
Veil Walker/zh-hans,2026-01-21T23:10:21Z,DuskBOT,edit
Trophy Collector/zh-hans,2026-01-21T23:10:17Z,DuskBOT,edit
Stamina Mastery/zh-hans,2026-01-21T23:10:15Z,DuskBOT,edit
Spirit Resilience/zh-hans,2026-01-21T23:10:12Z,DuskBOT,edit
Metal Skin/zh-hans,2026-01-21T23:10:09Z,DuskBOT,edit
Majestic Leap/zh-hans,2026-01-21T23:10:05Z,DuskBOT,edit
Lifestrike/zh-hans,2026-01-21T23:10:03Z,DuskBOT,edit
Healing Nova/zh-hans,2026-01-21T23:10:00Z,DuskBOT,edit
Fury Trance/zh-hans,2026-01-21T23:09:57Z,DuskBOT,edit
Fortitude/zh-hans,2026-01-21T23:09:54Z,DuskBOT,edit
Debuff Remover/zh-hans,2026-01-21T23:09:51Z,DuskBOT,edit
Counterspell/zh-hans,2026-01-21T23:09:47Z,DuskBOT,edit
Bullet Resilience/zh-hans,2026-01-21T23:09:45Z,DuskBOT,edit
Weapon Shielding/zh-hans,2026-01-21T23:09:42Z,DuskBOT,edit
Spirit Shielding/zh-hans,2026-01-21T23:09:39Z,DuskBOT,edit
Spirit Lifesteal (item)/zh-hans,2026-01-21T23:09:36Z,DuskBOT,edit
Return Fire/zh-hans,2026-01-21T23:09:32Z,DuskBOT,edit
Restorative Locket/zh-hans,2026-01-21T23:09:30Z,DuskBOT,edit
Reactive Barrier/zh-hans,2026-01-21T23:09:26Z,DuskBOT,edit
Healing Booster/zh-hans,2026-01-21T23:09:24Z,DuskBOT,edit
Radiant Regeneration,2026-01-21T23:09:09Z,DuskBOT,edit
Swan,2026-01-21T23:09:06Z,DuskBOT,edit
Billy,2026-01-21T23:09:03Z,DuskBOT,edit
Skyrunner,2026-01-21T23:08:59Z,DuskBOT,edit
Venator,2026-01-21T23:08:50Z,DuskBOT,edit
